live,name,lan,kommun,address,website,phone,products,onSiteSales,tastingRoom,openingHours,season,rating,reviewCount,source,place_id,_source_file
no,Söderberg & Haak Kvänum AB,Västra Götaland,,"Tegelbruksgatan 2, 535 30 Kvänum, Sverige",https://sodhaaklantbruk.se/soderberg-haak-kvanum/,0512-79 79 70,annat,no,no,"måndag: 07:30–16:30, tisdag: 07:30–16:30, onsdag: 07:30–16:30, torsdag: 07:30–16:30, fredag: 07:30–16:30, lördag: Stängt, söndag: Stängt",,4.5,31,google-places:lokal producent mat,ChIJAcVcy7_bWkYR2p_J619Mu18,google-places-farms-expansion-2.json
yes,"Sörbo Gård Orust - Lantbruk, trädfällning och stubbfräsning",Västra Götaland,,"SÖRBO 115, 474 93 Ellös, Sverige",http://www.sorbo.se/,076-813 81 01,annat,yes,no,"måndag: 09:00–19:00, tisdag: 09:00–19:00, onsdag: 09:00–19:00, torsdag: 09:00–19:00, fredag: 09:00–19:00, lördag: 09:00–19:00, söndag: 09:00–19:00",,4.8,5,google-places:gårdsförsäljning,ChIJxRCLLAefRUYRRBdUc3Umbo4,google-places-farms-expansion-2.json
yes,Sörgårdsmjölk,Västra Götaland,Skövde,"Öm Sörgården 2, 541 34 Skövde, Sverige",https://sorgardsmjolk.se/,070-521 39 27,mejeri,yes,no,"måndag: 08:00–20:00, tisdag: 08:00–20:00, onsdag: 08:00–20:00, torsdag: 08:00–20:00, fredag: 08:00–20:00, lördag: 09:00–18:00, söndag: 09:00–18:00",,4.7,54,google-places:gårdsbutik,ChIJw5XIUJABW0YRQ99QctEurz4,google-places-farms-expansion-2.json
no,Tegens Butik,Västra Götaland,,"HOLMESTAD 500, 444 97 Svenshögen, Sverige",https://tegens.se/,073-988 40 64,annat,yes,no,"måndag: Stängt, tisdag: 15:00–19:00, onsdag: Stängt, torsdag: 15:00–19:00, fredag: Stängt, lördag: Stängt, söndag: Stängt",,4.7,10,google-places:gårdsbutik,ChIJKamg2vxtRUYRh2z1QQ1dxcM,google-places-farms-expansion-2.json
yes,The Piraya Brewery,Västra Götaland,Strömstad,"Havregatan 18, 452 33 Strömstad, Sverige",https://www.thepirayabrewery.se/,,öl,no,yes,,,5,1,google-places:bryggeri,ChIJ81IV4WI-REYRnq3TnX4Z7CE,google-places-farms-expansion-2.json
no,Thörnströms Privata Rum,Västra Götaland,Göteborg,"Postgatan 2, 411 13 Göteborg, Sverige",http://privatarum.com/,031-13 20 66,annat,yes,yes,,,4.7,218,google-places:gårdsrestaurang,ChIJn0Mv_WbzT0YREjGgvspyDBg,google-places-farms-expansion-2.json
yes,Tinas Köttbutik i Mölnlycke,Västra Götaland,,"Metodvägen 1, 435 33 Mölnlycke, Sverige",https://www.tinaskottbutik.com/,,kött,yes,no,"måndag: Stängt, tisdag: Stängt, onsdag: 11:00–17:00, torsdag: 11:00–17:00, fredag: 11:00–17:00, lördag: Stängt, söndag: Stängt",,4.6,19,google-places:gårdsbutik,ChIJS50aZerxT0YR1nkislYMC9Q,google-places-farms-expansion-2.json
no,Tingstad AB,Västra Götaland,Göteborg,"Marieholmsgatan 1-3 Huvudkontor, Marieholmsgatan 1-3, 415 02 Göteborg, Sverige",https://www.tingstad.com/se-sv?utm_source=google&utm_medium=organic&utm_campaign=GBP-TingstadAB,031-707 20 00,annat,no,no,"måndag: 07:00–18:00, tisdag: 07:00–18:00, onsdag: 07:00–18:00, torsdag: 07:00–18:00, fredag: 07:00–18:00, lördag: 09:00–15:15, söndag: Stängt",,4.2,89,google-places:lokal producent mat,ChIJ-TVEaob0T0YRK9gXYLeQ2ro,google-places-farms-expansion-2.json
yes,Tjolöholms Gård,Västra Götaland,,"Tjolöholmsvägen 216, 439 74 Fjärås, Sverige",https://www.tjoloholmsgard.se/,073-707 57 67,annat,yes,no,"måndag: 10:00–19:00, tisdag: 10:00–19:00, onsdag: 10:00–19:00, torsdag: 10:00–19:00, fredag: 10:00–19:00, lördag: 10:00–19:00, söndag: 10:00–19:00",,4.6,172,google-places:gårdsbutik,ChIJhfbpuG_dT0YRrjHYMSn0WW8,google-places-farms-expansion-2.json
yes,Tofta Odlarförening,Västra Götaland,Göteborg,"421 47 Göteborg, Sverige",https://toftagoteborg.wordpress.com/,,grönsaker,no,no,,,4.8,5,google-places:odlare gård,ChIJf68JI6rzT0YR8U9pHm2FVwA,google-places-farms-expansion-2.json
yes,Torsöl Microbryggeri AB,Västra Götaland,Mariestad,"östersundet Segoltorp 6, 542 92 Mariestad, Sverige",http://www.torsol.se/,070-245 98 20,öl,no,yes,,,5,4,google-places:bryggeri,ChIJN7IUMZxtW0YRGXmo_NSUqBk,google-places-farms-expansion-2.json
no,Traktör Mikael Sande,Västra Götaland,Göteborg,"Viktor Rydbergsgatan 46, 412 57 Göteborg, Sverige",http://www.traktormikaelsande.se/,070-985 14 84,annat,yes,yes,"måndag: Stängt, tisdag: 11:00–15:00, onsdag: 11:00–15:00, torsdag: 11:00–15:00, fredag: 11:00–15:00, lördag: Stängt, söndag: Stängt",,4.9,117,google-places:gårdsrestaurang,ChIJrUSCvZLzT0YRZk0c1eDcgPo,google-places-farms-expansion-2.json
yes,Trollabo Kvarn,Västra Götaland,Herrljunga,"TROLLABO, 524 92 Herrljunga, Sverige",http://www.trollabokvarn.se/,0513-233 24,annat,yes,yes,"måndag: Stängt, tisdag: Stängt, onsdag: 11:30–14:30, torsdag: 11:30–14:30, fredag: 11:30–14:30, lördag: Stängt, söndag: 12:00–15:00",,4.6,364,google-places:gårdsrestaurang,ChIJkbcCja24WkYRwgSVFgriusY,google-places-farms-expansion-2.json
yes,Två Feta Grisar,Västra Götaland,Göteborg,"Ringögatan 10, 417 07 Göteborg, Sverige",http://www.tvafetagrisar.se/,031-788 56 10,öl; kött,no,yes,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 16:00–21:00, fredag: 16:00–22:00, lördag: 12:00–22:00, söndag: Stängt",,4.4,169,google-places:bryggeri,ChIJBes4-cj0T0YRVXOiF6eHjQI,google-places-farms-expansion-2.json
yes,Tångabo Gård,Västra Götaland,,"Tångabo, 523 99 Hökerum, Sverige",http://www.tangabogard.se/,070-627 42 98,annat,yes,no,"måndag: 07:00–17:00, tisdag: 07:00–17:00, onsdag: 07:00–17:00, torsdag: 07:00–17:00, fredag: 07:00–17:00, lördag: 07:00–17:00, söndag: 07:00–17:00",,4.5,59,google-places:gårdsförsäljning,ChIJvQiG5l2YWkYRp6biNxNL0_o,google-places-farms-expansion-2.json
yes,Töllås Fårgård,Västra Götaland,,"Töllås, 473 91 Henån, Sverige",http://www.fargard.se/,073-378 82 95,annat,yes,no,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: 12:00–18:00, lördag: 12:00–18:00, söndag: 12:00–18:00",,4.6,323,google-places:gårdsbutik,ChIJYW-DHlwJRUYRH-G7-UZhs0c,google-places-farms-expansion-2.json
yes,Ullarps gård | Sprättägg gårdsförsäljning,Västra Götaland,,"Ullarp 204, 311 69 Ugglarp, Sverige",https://www.facebook.com/Ullarps-G%C3%A5rd-112015543572089/,070-597 41 78,ägg,yes,no,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–15:00, söndag: 11:00–15:00",,4.9,93,google-places:gårdsförsäljning,ChIJCTn51wHIUUYRcm1xnuCm8PE,google-places-farms-expansion-2.json
yes,Uppegårdens Vilt - Kök & Rum,Västra Götaland,,"HUNNEBERG 123, 468 31 Vargön, Sverige",https://kokochrum.se/,0520-52 71 30,kött,yes,yes,"måndag: 11:00–16:00, tisdag: 11:00–16:00, onsdag: 11:00–16:00, torsdag: 11:00–16:00, fredag: 11:00–16:00, 18:00–23:00, lördag: 12:00–16:00, 18:00–23:00, söndag: 12:00–16:00",,4.5,56,google-places:gårdsrestaurang,ChIJr4pW9kglRUYRmW79cnm9gnI,google-places-farms-expansion-2.json
yes,Vallby Sörgården Kulturreservat,Västra Götaland,,"Vallby Sörgården 1, 549 91 Tidan, Sverige",https://www.vastsverige.com/skovde/produkter/vallby-sorgarden/,072-748 55 55,annat,yes,yes,,,4.3,40,google-places:gårdscafé,ChIJVVVVVRWgW0YR9SNfb9h_ZB8,google-places-farms-expansion-2.json
no,Varekils Slakteri,Västra Götaland,,"126, 472 96 Varekil, Sverige",http://www.varekilsslakteri.se/,070-513 34 88,annat,no,no,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–14:00, söndag: Stängt",,4.7,94,google-places:lokal producent mat,ChIJJWXGgOIPRUYRa1FHSZqrfTs,google-places-farms-expansion-2.json
yes,Vega Bryggeri,Västra Götaland,Göteborg,"Manufakturgatan 2, 417 07 Göteborg, Sverige",https://www.vegabryggeri.se/,031-711 65 65,öl,no,yes,"måndag: Stängt, tisdag: Stängt, onsdag: 11:00–14:00, torsdag: 11:00–14:00, fredag: 11:00–22:00, lördag: 12:00–22:00, söndag: Stängt",,4.5,650,google-places:bryggeri,ChIJYRgJvJ70T0YRgmsqfgSHuWQ,google-places-farms-expansion-2.json
yes,Vera och Ruth Smakfulla delikatesser,Västra Götaland,Göteborg,"Linnégatan 32, 413 04 Göteborg, Sverige",http://www.veraochruth.se/,031-24 12 12,mejeri,no,no,"måndag: 10:00–19:00, tisdag: 10:00–19:00, onsdag: 10:00–19:00, torsdag: 10:00–19:00, fredag: 10:00–19:00, lördag: 10:00–16:00, söndag: Stängt",,4.4,29,google-places:gårdsmejeri,ChIJVVXFf2rzT0YR84NDzYwF2DE,google-places-farms-expansion-2.json
yes,Vikaryds Köttbod,Västra Götaland,Alingsås,"VIKARYDSVÄGEN 1, 441 91 Alingsås, Sverige",https://www.vikaryd.com/,0322-710 15,kött,yes,no,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 11:00–18:00, fredag: 11:00–18:00, lördag: 11:00–14:00, söndag: Stängt",,4.7,94,google-places:gårdsbutik,ChIJUf8PqxBORUYRpL4eI62-xME,google-places-farms-expansion-2.json
yes,Vinbaren,Västra Götaland,Göteborg,"Södra Larmgatan 2, 411 16 Göteborg, Sverige",https://vinbaren.nu/,031-787 98 08,vin,no,yes,"måndag: Stängt, tisdag: 17:00–22:00, onsdag: 17:00–22:00, torsdag: 17:00–00:00, fredag: 17:00–00:00, lördag: 12:00–00:00, söndag: Stängt",,4.2,74,google-places:vingård,ChIJnU9A_KvzT0YRP-DBhpU416o,google-places-farms-expansion-2.json
yes,Vingården Två Liljor,Västra Götaland,,"Bergsgatan 46, 563 32 Gränna, Sverige",http://tvaliljor.se/,070-576 05 33,vin,no,yes,,,5,2,google-places:vingård,ChIJydJEOJk5WkYRRAeOF1oV0y4,google-places-farms-expansion-2.json
yes,Vinland,Västra Götaland,,"Heljesvägen 7, 437 36 Lindome, Sverige",http://www.vinland.se/kontakt-vinland-grossist-humle-malt-ol-vin-bryggning.html,031-99 03 00,vin,no,yes,,,4.5,2,google-places:vingård,ChIJ6QpoGKXvT0YRKOa3G2t_040,google-places-farms-expansion-2.json
yes,Vischan Gårdsbutik,Västra Götaland,Lidköping,"Kinnegatan 21, 531 33 Lidköping, Sverige",https://m.facebook.com/vischan.gardsbutik/,073-067 11 60,annat,yes,no,"måndag: Stängt, tisdag: Stängt, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–13:00, söndag: Stängt",,4.5,84,google-places:gårdsbutik,ChIJ7RnOpaQpW0YRkWR4KHHTLcY,google-places-farms-expansion-2.json
yes,Vistakulle Fruktodling,Västra Götaland,,"Bosgård Norrgård, Norrgård 1, 561 92 Huskvarna, Sverige",http://vistakullefruktodling.se/,070-634 88 61,grönsaker; frukt,no,no,"måndag: Stängt, tisdag: Stängt, onsdag: 13:00–18:00, torsdag: 13:00–18:00, fredag: 13:00–16:00, lördag: 10:00–14:00, söndag: Stängt",,4.6,68,google-places:odlare gård,ChIJkdooRyltWkYRH6RHdusus10,google-places-farms-expansion-2.json
yes,Väddö Gårdsmejeri - Gårdsbutik & Café,Västra Götaland,,"Hammarbyvägen 34, 764 91 Väddö, Sverige",http://www.vaddogardsmejeri.se/,0176-501 03,mejeri,yes,no,"måndag: 10:00–15:00, tisdag: 10:00–15:00, onsdag: 10:00–15:00, torsdag: 10:00–15:00, fredag: 10:00–15:00, lördag: 10:00–15:00, söndag: 10:00–15:00",,4.4,607,google-places:gårdsmejeri,ChIJxTR7DCj-X0YRwfvoa0gtaAU,google-places-farms-expansion-2.json
yes,Vänga gårdsglass,Västra Götaland,,"Tämta Näs Östergården, 513 93 Fristad, Sverige",http://vangagardsglass.se/,073-626 63 38,mejeri,no,no,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–16:00, söndag: 12:00–14:30",,4.5,15,google-places:gårdsmejeri,ChIJz_iZBUmlWkYRTyCjFGsZ-Bk,google-places-farms-expansion-2.json
yes,"Vänga Kvarncafé & Bageri, Surdegsbageri",Västra Götaland,,"Vänga kvarn 1, 513 92 Fristad, Sverige",http://www.vangakvarn.se/,070-922 62 26,bakat,yes,yes,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 08:30–17:00, fredag: 08:30–17:00, lördag: 08:30–16:00, söndag: 08:30–16:00",,4.5,441,google-places:gårdscafé,ChIJB3wXOAOlWkYRN_kInq4cPGg,google-places-farms-expansion-2.json
yes,Västergården,Västra Götaland,Göteborg,"Fiskhamnsgatan 43D, 414 51 Göteborg, Sverige",http://www.vastergarden.se/,031-774 11 50,annat,no,no,"måndag: Stängt, tisdag: Stängt, onsdag: 11:00–14:00, torsdag: 11:00–14:00, fredag: Stängt, lördag: Stängt, söndag: 11:00–15:00",,4.7,33,google-places:lokal producent mat,ChIJM_atRDXzT0YR_FrxQVwOTEc,google-places-farms-expansion-2.json
yes,Väversunda Bärodling AB,Västra Götaland,,"Väversunda Charlottenborg 117, 599 93 Ödeshög, Sverige",http://www.facebook.com/vaversundabarodling,,grönsaker; bär,no,no,"måndag: 08:00–20:00, tisdag: 08:00–20:00, onsdag: 08:00–20:00, torsdag: 08:00–20:00, fredag: 08:00–20:00, lördag: 08:00–20:00, söndag: 08:00–20:00",,4.3,75,google-places:odlare gård,ChIJwTJ2lpI0WkYRsAh9CHfrXz4,google-places-farms-expansion-2.json
yes,Vävra Gårdsdeli,Västra Götaland,,"Vävra 800, 442 95 Hålta, Sverige",http://www.vavragardsdeli.se/,070-692 00 09,annat,yes,no,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 11:00–18:00, fredag: 11:00–18:00, lördag: 11:00–15:00, söndag: Stängt",,4.6,16,google-places:gårdsbutik,ChIJIxtBnipjRUYR6s0MPCNUYfA,google-places-farms-expansion-2.json
no,Wagners Bistro,Västra Götaland,Göteborg,"Östra Larmgatan 18, 411 08 Göteborg, Sverige",http://www.wagnersbistro.se/,031-363 67 77,annat,yes,yes,"måndag: Stängt, tisdag: 11:30–23:00, onsdag: 11:30–23:00, torsdag: 11:30–23:00, fredag: 11:30–23:00, lördag: 13:00–23:00, söndag: Stängt",,4.7,222,google-places:gårdsrestaurang,ChIJXw0tLDPzT0YR4IX6B3CESyA,google-places-farms-expansion-2.json
yes,Wannborga Bränneri & Vingård,Västra Götaland,,"Övra Vannborga by 11, 387 96 Köpingsvik, Sverige",http://www.wannborga.se/,,vin,no,yes,,,4.5,56,google-places:vingård,ChIJHS_TdI8K-EYRBbni0vgedq0,google-places-farms-expansion-2.json
yes,Wardins Gårdsprodukter,Västra Götaland,,"Korsgården 2, 521 55 Floby församling, Sverige",https://www.wardins.se/,070-892 11 19,grönsaker,no,no,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 10:00–16:00, fredag: Stängt, lördag: Stängt, söndag: Stängt",,4.2,24,google-places:odlare gård,ChIJX8MAyUDrWkYR0XlcEj4T_KQ,google-places-farms-expansion-2.json
yes,Widén Gården,Västra Götaland,,"Kvillevägen 1, 457 43 Fjällbacka, Sverige",http://www.widengarden.se/,0525-15 07 49,annat,yes,no,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–15:00, söndag: Stängt",,4.7,37,google-places:gårdsförsäljning,ChIJIRsFv2hJREYRznRCACqL5EA,google-places-farms-expansion-2.json
yes,Wine Mechanics | Gamlestan,Västra Götaland,Göteborg,"Lilla Waterloogatan 15, 415 02 Göteborg, Sverige",http://www.winemechanics.se/,031-790 43 00,vin,no,yes,"måndag: Stängt, tisdag: Stängt, onsdag: 11:30–22:00, torsdag: 11:30–22:00, fredag: 11:30–22:00, lördag: 13:00–22:00, söndag: Stängt",,4.4,325,google-places:vingård,ChIJmT8VJ4r0T0YRQex6n_4rlb8,google-places-farms-expansion-2.json
yes,Yxsjöns Humlegård,Västra Götaland,,"Benarebyvägen 110, 435 39 Mölnlycke, Sverige",https://www.airbnb.se/rooms/1090628940853935529,,annat,yes,no,,,5,7,google-places:gårdsbutik,ChIJZZRBIXnwT0YRpeT3nOLFPJc,google-places-farms-expansion-2.json
yes,Åsalid Bryggeri,Västra Götaland,Falköping,"1, ÅSALID, 521 92 Falköping, Sverige",http://www.asalidbryggeri.se/,070-796 12 14,öl,no,yes,,,4.4,9,google-places:bryggeri,ChIJA8zqBRzvWkYRMBTnOqf23qM,google-places-farms-expansion-2.json
yes,Åsbergets Gårdsmejeri,Västra Götaland,,"Åsberget 130, 843 91 Bräcke, Sverige",http://asberget.se/,070-646 17 61,mejeri,no,no,,,5,4,google-places:gårdsmejeri,ChIJBZDKH415ZUYRHbaDh5S_l28,google-places-farms-expansion-2.json
yes,Ölkompaniet,Västra Götaland,Göteborg,"Hjalmar Brantingsgatan 7, 417 06 Göteborg, Sverige",https://www.olkompaniet.se/,031-23 63 83,öl,no,yes,"måndag: 10:00–16:00, tisdag: 10:00–16:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–14:00, söndag: Stängt",,4.6,607,google-places:bryggeri,ChIJOxY45Kj0T0YRv3xZtooW8lM,google-places-farms-expansion-2.json
yes,Öredals gårdsbutik,Västra Götaland,,"Hangelösa 5, 531 91 Vinninga, Sverige",https://www.facebook.com/profile.php?id=100075660228830,070-777 35 81,annat,yes,no,"måndag: 07:00–21:00, tisdag: 07:00–21:00, onsdag: 07:00–21:00, torsdag: 07:00–21:00, fredag: 07:00–21:00, lördag: 07:00–21:00, söndag: 11:00–15:00",,3.8,11,google-places:gårdsbutik,ChIJ69mhcgAnW0YRybzE7LcBJg4,google-places-farms-expansion-2.json
no,Öströö Fårfarm,Västra Götaland,,"Öströö Gård, 432 77 Tvååker, Sverige",http://www.ostroofarfarm.com/,0340-450 36,annat,no,no,"måndag: Stängt, tisdag: 11:00–17:00, onsdag: 11:00–17:00, torsdag: 11:00–17:00, fredag: 11:00–17:00, lördag: 11:00–17:00, söndag: 11:00–17:00",,4.6,740,google-places:lokal producent mat,ChIJpWv0p4UtUEYRAnu1t6a1CCc,google-places-farms-expansion-2.json
yes,Östängs Gård,Västra Götaland,,"Loo Östäng 135, 441 75 Sollebrunn, Sverige",http://www.östängsgård.se/,070-945 33 33,annat,yes,no,,,4.9,24,google-places:gårdsförsäljning,ChIJo5-OJe1KRUYRhLLt4uFgnVI,google-places-farms-expansion-2.json
yes,Adolfsnäs Handelsträdgård,Östergötland,Vadstena,"C/o Meijer, Adolfsnäs 108, 592 94 Vadstena, Sverige",http://www.adolfsnas.se/,072-334 65 27,grönsaker,yes,no,"måndag: 10:00–17:00, tisdag: 10:00–17:00, onsdag: 10:00–17:00, torsdag: 10:00–17:00, fredag: 10:00–17:00, lördag: 10:00–14:00, söndag: 10:00–14:00",,4.3,31,google-places:gårdsbutik,ChIJE_8JXKDFW0YRdeXnil1oUvM,google-places-farms-expansion-3.json
yes,Agetomta Gård,Östergötland,Norrköping,"Stora Agetomta, 605 93 Norrköping, Sverige",http://agetomtagard.com/,070-323 65 55,annat,yes,no,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 12:00–17:00, fredag: 12:00–17:00, lördag: 10:00–15:00, söndag: Stängt",,4.7,68,google-places:gårdsbutik,ChIJ59gsfSwlWUYR4DwBeI3Zg3g,google-places-farms-expansion-3.json
yes,Almviks Mathantverk (Butiken),Östergötland,,"Önnemovägen 1, 593 95 Västervik, Sverige",http://almviksmathantverk.se/,073-532 62 83,annat,no,no,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt",,4.7,475,google-places:lokal producent mat,ChIJf3RRCUNFWEYRSeo16P6Ge54,google-places-farms-expansion-3.json
yes,Assarsson Trädgård AB,Östergötland,Motala,"Varv 301, 591 94 Motala, Sverige",http://www.tomatboden.se/,0141-23 20 18,grönsaker,yes,no,"måndag: 08:00–18:00, tisdag: 08:00–18:00, onsdag: 08:00–18:00, torsdag: 08:00–18:00, fredag: 08:00–18:00, lördag: 09:00–16:00, söndag: 09:00–16:00",,4.6,60,google-places:gårdsbutik,ChIJ65bz4eDbW0YRLs6KLYmPnPc,google-places-farms-expansion-3.json
yes,"Aviatören restaurang, café och mathantverk",Östergötland,Linköping,"Carl Cederströms gata 2, 586 63 Linköping, Sverige",http://www.aviatoren.se/,010-401 67 57,annat,yes,yes,"måndag: 10:00–17:00, tisdag: 10:00–17:00, onsdag: 10:00–17:00, torsdag: 10:00–17:00, fredag: 10:00–17:00, lördag: 10:00–17:00, söndag: 10:00–17:00",,3.9,109,google-places:lokal producent mat,ChIJ068zwpVlWUYRkY7q4iHF8xE,google-places-farms-expansion-3.json
yes,Babettes Kafferi & Bageri,Östergötland,Linköping,"Stora Badstugatan 4, 582 23 Linköping, Sverige",http://www.babettes.se/,013-12 55 00,bakat,yes,yes,"måndag: Stängt, tisdag: 08:00–19:00, onsdag: 08:00–19:00, torsdag: 08:00–19:00, fredag: 08:00–19:00, lördag: 10:00–16:00, söndag: Stängt",,4.6,1138,google-places:gårdscafé,ChIJ75_SbyRvWUYRT12JcWOcujY,google-places-farms-expansion-3.json
yes,Basunda gård,Östergötland,,"BASUNDA GÅRD, 590 46 Rimforsa, Sverige",http://basunda.se/,070-251 23 07,annat,yes,no,"måndag: 07:00–21:00, tisdag: 07:00–21:00, onsdag: 07:00–21:00, torsdag: 07:00–21:00, fredag: 07:00–21:00, lördag: 07:00–21:00, söndag: 07:00–21:00",,4.6,47,google-places:gårdsbutik,ChIJBTK-q5-oWUYRy2QWnwybdas,google-places-farms-expansion-3.json
yes,Bergströms Äppleri,Östergötland,Norrköping,"Styrstad Kolstad 1, 605 92 Norrköping, Sverige",http://www.bergstromsappleri.se/,,vin; frukt,no,yes,,,3.7,3,google-places:musteri,ChIJS80dqN4lWUYR648mCEjPzFU,google-places-farms-expansion-3.json
yes,Bossgård potatis AB,Östergötland,,"Kungsbrovägen 1, 585 78 Vreta Kloster, Sverige",http://bossgardpotatis.se/,076-024 74 71,grönsaker,yes,no,,,5,6,google-places:självplock,ChIJLU0RZZ5nWUYR5YnTgwa8ZpA,google-places-farms-expansion-3.json
no,Bossgård Potatis AB,Östergötland,Linköping,"Ledberg, Nedre Bossgård 1, 585 99 Linköping, Sverige",http://www.bossgardpotatis.se/,013-39 51 31,grönsaker,yes,no,,,4.6,5,google-places:självplock,ChIJW1D3eKhmWUYRHg8D1R0ZMY8,google-places-farms-expansion-3.json
yes,Boställets vedugnsbageri,Östergötland,,"1, Boställe 590 76, 590 76 Vreta Kloster, Sverige",http://www.bostallets.se/,076-127 30 22,mejeri; bakat,yes,no,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 10:00–17:00, fredag: 10:00–17:00, lördag: 10:00–16:00, söndag: 11:00–16:00",,4.4,660,google-places:gårdsbutik,ChIJKY8_y0dhWUYRZc6TSuaifAA,google-places-farms-expansion-3.json
